# Picco 1, Picco2, Segnale combinato
9.305678518778264561e+02,8.252576329623705078e+02,9.305678518778264561e+02
8.944041528015759468e+02,1.101593635688807126e+03,8.944041528015759468e+02
1.012292960209361240e+03,1.102611836020424562e+03,1.012292960209361240e+03
9.204794651166471340e+02,1.074603802512002403e+03,9.204794651166471340e+02
8.789987208526130189e+02,9.016308982088153243e+02,8.789987208526130189e+02
9.046948465600861482e+02,9.043850975934723238e+02,9.046948465600861482e+02
1.012850799038379819e+03,1.056865879439671744e+03,1.012850799038379819e+03
8.732200312877150736e+02,9.582424110566652189e+02,8.732200312877150736e+02
9.271988448946160588e+02,8.873063153800364944e+02,9.271988448946160588e+02
8.241004692409270547e+02,1.017251542892548059e+03,8.241004692409270547e+02
8.597540842719162129e+02,9.706761652029131255e+02,8.597540842719162129e+02
8.497417786156568127e+02,1.024665819213802251e+03,8.497417786156568127e+02
9.584337781102044573e+02,9.458697537452781035e+02,9.584337781102044573e+02
9.621095367995320657e+02,1.009690794147428051e+03,9.621095367995320657e+02
9.593675095460024522e+02,9.160768982871563821e+02,9.593675095460024522e+02
8.414401631415868223e+02,1.074849537696136167e+03,8.414401631415868223e+02
1.006639371155892263e+03,1.100449469904162015e+03,1.006639371155892263e+03
8.670959974858761825e+02,1.040224223563206806e+03,8.670959974858761825e+02
8.252383850547964812e+02,1.109613176168506470e+03,8.252383850547964812e+02
9.614647300159817860e+02,1.075630111243671536e+03,9.614647300159817860e+02
9.855958741401310590e+02,1.086254572285771928e+03,9.855958741401310590e+02
9.148912279364741380e+02,9.538824703573086481e+02,9.148912279364741380e+02
9.256963530018417714e+02,9.502956177561361528e+02,9.256963530018417714e+02
9.862048453682008358e+02,1.010087874348303671e+03,9.862048453682008358e+02
7.842322392751610778e+02,9.925725949822184475e+02,7.842322392751610778e+02
9.737433603079811064e+02,9.018105143171495683e+02,9.737433603079811064e+02
1.031119449899751771e+03,1.041848439531463555e+03,1.031119449899751771e+03
1.035075641890243105e+03,9.511690811241373922e+02,1.035075641890243105e+03
9.568440457322193424e+02,8.873095116638170339e+02,9.568440457322193424e+02
9.236837213131735780e+02,1.008998545077554354e+03,9.236837213131735780e+02
9.118315244950133547e+02,9.678018017106408024e+02,9.118315244950133547e+02
9.180930596443286049e+02,1.010205269119701825e+03,9.180930596443286049e+02
8.439449664788403425e+02,9.245316902186460766e+02,8.439449664788403425e+02
9.065652056274553843e+02,9.979297906223057453e+02,9.065652056274553843e+02
8.333274927611312251e+02,1.053645585830398886e+03,8.333274927611312251e+02
9.518804585131155136e+02,8.985859711422500595e+02,9.518804585131155136e+02
8.452287757206512424e+02,1.066785833879489246e+03,8.452287757206512424e+02
9.240525004401931710e+02,1.037900410791581180e+03,9.240525004401931710e+02
9.243486943306029389e+02,9.989333661173025121e+02,9.243486943306029389e+02
9.051616848298596096e+02,9.985269049713979257e+02,9.051616848298596096e+02
