# Picco 1, Picco2, Segnale combinato
9.796034284254527620e+02,1.179350904383889656e+03,9.796034284254527620e+02
9.583505432011182847e+02,1.057114697393546976e+03,9.583505432011182847e+02
9.805750323537861277e+02,1.174983445519802672e+03,9.805750323537861277e+02
9.284715054853999163e+02,1.188281181334247322e+03,9.284715054853999163e+02
9.775417218759405387e+02,1.121319729586091853e+03,9.775417218759405387e+02
1.110998885311886852e+03,1.258141381052794259e+03,1.110998885311886852e+03
1.059644382153694323e+03,1.189180282921124217e+03,1.059644382153694323e+03
1.083993745908054507e+03,1.172540445269186876e+03,1.083993745908054507e+03
1.085681564270311128e+03,1.018983841382018113e+03,1.085681564270311128e+03
9.739051621715110514e+02,1.143814771735532986e+03,9.739051621715110514e+02
1.044577580625642440e+03,1.249080251816084456e+03,1.044577580625642440e+03
9.389221645728845260e+02,9.926953161385573594e+02,9.389221645728845260e+02
1.032294758239310340e+03,1.210816628668674639e+03,1.032294758239310340e+03
1.030213913943126272e+03,1.136677911029402139e+03,1.030213913943126272e+03
9.985241969686503580e+02,1.216520501006247287e+03,9.985241969686503580e+02
1.076772706088821906e+03,1.279207376122007190e+03,1.076772706088821906e+03
1.014749088299049163e+03,1.057106985152830248e+03,1.014749088299049163e+03
1.033979489532307525e+03,1.036063370046623504e+03,1.033979489532307525e+03
9.968406427083251629e+02,1.194251181165655453e+03,9.968406427083251629e+02
9.223905468398598941e+02,1.196847718328981728e+03,9.223905468398598941e+02
1.084820006920253036e+03,1.215620353274595118e+03,1.084820006920253036e+03
9.626299559900527356e+02,1.147625016299805338e+03,9.626299559900527356e+02
1.070063216738028132e+03,1.009985452183629832e+03,1.070063216738028132e+03
1.079729392618458178e+03,1.261263283544836213e+03,1.079729392618458178e+03
1.060785062194677948e+03,1.262784353366978621e+03,1.060785062194677948e+03
1.111951086179532012e+03,1.081138529819696714e+03,1.111951086179532012e+03
1.036133659801951808e+03,1.191687739482410279e+03,1.036133659801951808e+03
1.005607767929030501e+03,1.193410423628125500e+03,1.005607767929030501e+03
9.583354401439019057e+02,1.081751400420558184e+03,9.583354401439019057e+02
1.102303553355839085e+03,1.124757808699737097e+03,1.102303553355839085e+03
1.047026539734009020e+03,1.252709375856903534e+03,1.047026539734009020e+03
1.033731154481960402e+03,1.158699786674887491e+03,1.033731154481960402e+03
9.560879567455441475e+02,1.232297257604318020e+03,9.560879567455441475e+02
1.027485274411506680e+03,1.151505861700029982e+03,1.027485274411506680e+03
1.030459791499679113e+03,1.155906359128464373e+03,1.030459791499679113e+03
1.074534639170796254e+03,1.152871648054698881e+03,1.074534639170796254e+03
1.053140112007365587e+03,1.103878994701319243e+03,1.053140112007365587e+03
1.016337389611170693e+03,1.155877864286725298e+03,1.016337389611170693e+03
1.113167698006793671e+03,1.231048498886549396e+03,1.113167698006793671e+03
1.049547383580020778e+03,1.165917681505828796e+03,1.049547383580020778e+03
9.831649472837640360e+02,8.303888143218428013e+02,9.831649472837640360e+02
1.027054146543846173e+03,1.160915346940009613e+03,1.027054146543846173e+03
9.312952960626946606e+02,1.114349463426480270e+03,9.312952960626946606e+02
1.019745151419934132e+03,1.105206703078772307e+03,1.019745151419934132e+03
1.066254045621399200e+03,1.184471276837370169e+03,1.066254045621399200e+03
9.728397985111000708e+02,1.156619194382324167e+03,9.728397985111000708e+02
9.570349211918344281e+02,1.147862217887543920e+03,9.570349211918344281e+02
1.045856398850779897e+03,1.008314496855671905e+03,1.045856398850779897e+03
1.037797235406837217e+03,1.198751022218066510e+03,1.037797235406837217e+03
9.843862241431522762e+02,1.187328457497775162e+03,9.843862241431522762e+02
9.993476637933509892e+02,1.228386595117913885e+03,9.993476637933509892e+02
9.036484492860140563e+02,1.159346938531274645e+03,9.036484492860140563e+02
9.830622902581359313e+02,1.211032222415649130e+03,9.830622902581359313e+02
