# Picco 1, Picco2, Segnale combinato
7.010072782309657669e+01,nan,7.010072782309657669e+01
6.756498715481990303e+02,2.058364707801752047e+02,6.756498715481990303e+02
4.700745525560594160e+02,nan,4.700745525560594160e+02
6.975763210888662798e+02,9.720519004045040674e+02,6.975763210888662798e+02
8.736807618659732952e+02,1.286874968807387859e+03,8.736807618659732952e+02
1.156006484874451417e+03,1.251813589458437036e+03,1.156006484874451417e+03
nan,nan,nan
2.887169104044763799e+02,3.993979692234097456e+01,2.887169104044763799e+02
5.779794529325740768e+02,1.010388155287553445e+03,5.779794529325740768e+02
3.035519769639449805e-02,1.271610150853704454e+03,3.035519769639449805e-02
1.100431565536483731e+03,1.239656727509323218e+03,1.100431565536483731e+03
4.742955602547489207e+02,nan,4.742955602547489207e+02
nan,3.937365915587298559e+02,nan
1.020646805804397445e+03,1.253853479669608987e+03,1.020646805804397445e+03
nan,nan,nan
3.165336857611964660e+01,1.203373251932273433e+03,3.165336857611964660e+01
nan,1.448991356747678765e+02,nan
7.745459541944974262e+02,nan,7.745459541944974262e+02
1.420495721905695063e+01,nan,1.420495721905695063e+01
4.618917839349500127e+02,1.210941861885627759e+03,4.618917839349500127e+02
1.134350471673293214e+03,7.631577241990107723e+02,1.134350471673293214e+03
nan,1.322176388864327464e+03,nan
nan,6.318903582264869101e+02,nan
4.074820143479987564e+02,7.555623073143123065e+02,4.074820143479987564e+02
1.052385696645122380e+03,nan,1.052385696645122380e+03
1.022568255316849331e+03,1.185645583024470170e+03,1.022568255316849331e+03
nan,1.160700365881971038e+03,nan
3.927854873977533998e+02,1.462973742999201932e+01,3.927854873977533998e+02
1.133702680901343228e+03,6.677446992867514837e+02,1.133702680901343228e+03
1.033113159698707932e+03,4.787159598886294134e+02,1.033113159698707932e+03
4.368310996361248044e+02,1.283441473160468831e+03,4.368310996361248044e+02
1.093169613272332299e+03,1.156525409693708070e+03,1.093169613272332299e+03
5.681777405093379230e+02,nan,5.681777405093379230e+02
7.509387108321323012e+02,1.182430559586451636e+03,7.509387108321323012e+02
nan,nan,nan
1.419758035201497250e+02,6.444252768774035758e+02,1.419758035201497250e+02
4.366773983692246475e+01,nan,4.366773983692246475e+01
nan,1.240101161500349463e+02,nan
1.104161433642623251e+03,1.997408226002121410e+02,1.104161433642623251e+03
8.838367788058980068e+02,3.306999243493108906e+02,8.838367788058980068e+02
1.098867726351112651e+03,6.341769409951029957e+02,1.098867726351112651e+03
nan,1.250670705351897595e+03,nan
1.095798299624529591e+03,nan,1.095798299624529591e+03
nan,1.168540604437023603e+03,nan
7.426196852951200071e+02,6.218998855240494095e+02,7.426196852951200071e+02
1.803446733119006922e+02,6.146004650419785094e+02,1.803446733119006922e+02
9.095617392445627729e+02,1.216662145344454757e+03,9.095617392445627729e+02
1.060326081643555199e+03,nan,1.060326081643555199e+03
nan,7.210298077255306453e+02,nan
6.804129591692781105e+02,nan,6.804129591692781105e+02
1.023897167112948409e+03,1.281025321955228037e+03,1.023897167112948409e+03
nan,nan,nan
nan,nan,nan
2.684516460266555669e+02,5.838762317358715563e+02,2.684516460266555669e+02
1.559840476536464848e-01,nan,1.559840476536464848e-01
4.608412301617748881e+02,1.449498253414276405e+01,4.608412301617748881e+02
9.441007302307474447e+02,nan,9.441007302307474447e+02
3.151625654237969911e+02,4.833533815332585846e+02,3.151625654237969911e+02
2.915091991984328388e+02,nan,2.915091991984328388e+02
nan,6.487821829589177014e+02,nan
1.089610856296679913e+03,nan,1.089610856296679913e+03
nan,2.335243964869292768e+02,nan
1.125528025835174731e+03,8.928125319466338397e+02,1.125528025835174731e+03
9.949637743323430641e+02,1.266867949033307241e+03,9.949637743323430641e+02
3.924986863777462531e+01,nan,3.924986863777462531e+01
1.168867227377838162e+03,1.180140416428878325e+02,1.168867227377838162e+03
nan,1.021352983193021828e+03,nan
5.365177266668215452e+02,1.213465799848625693e+03,5.365177266668215452e+02
8.058429857344699485e+02,8.412192622382647187e+02,8.058429857344699485e+02
4.441989870793213413e+01,1.132186818394347483e+03,4.441989870793213413e+01
1.096696312495550728e+03,8.124538173970806838e+02,1.096696312495550728e+03
1.547487673003811324e+02,1.030254559708697570e+03,1.547487673003811324e+02
nan,1.200588805179612791e+03,nan
2.439329662649480497e+02,2.786111192881685383e+01,2.439329662649480497e+02
1.143273587643496739e+03,8.889476818468981492e+02,1.143273587643496739e+03
nan,1.182915268367389444e+03,nan
nan,nan,nan
2.337116646397134900e-01,3.806079839762048778e+02,2.337116646397134900e-01
1.080174083824506170e+03,1.299992009737917442e+03,1.080174083824506170e+03
8.441483752437627572e+02,nan,8.441483752437627572e+02
5.304796404289049860e+00,6.963695504047376517e+02,5.304796404289049860e+00
1.115519039480700258e+03,1.386371829986137527e+02,1.115519039480700258e+03
nan,1.159383917535253204e+03,nan
9.734527638477879918e+01,1.214008458707888849e+03,9.734527638477879918e+01
1.111423747049368785e+03,3.348749360632200478e+02,1.111423747049368785e+03
nan,1.290903732247120388e+03,nan
1.132649870694705214e+03,nan,1.132649870694705214e+03
1.523216715137095889e+00,2.393016191463402720e+02,1.523216715137095889e+00
nan,8.581200017410596956e+02,nan
2.412238636423063554e+02,nan,2.412238636423063554e+02
nan,2.722449928516986120e+02,nan
6.437943931412230540e+02,1.138330382914361280e+03,6.437943931412230540e+02
1.083686154444071008e+03,2.605719432339875539e+02,1.083686154444071008e+03
8.084720477258770188e+00,9.814074863545170047e+01,8.084720477258770188e+00
7.535198558693284667e+02,1.242490431660740342e+03,7.535198558693284667e+02
1.072447157754381578e+03,9.317837852719536613e+02,1.072447157754381578e+03
5.343833845869094148e+02,1.173351114415217580e+03,5.343833845869094148e+02
7.265735492292975550e+02,1.186064799495322859e+02,7.265735492292975550e+02
1.749697390178630485e+01,1.189101416679753129e+03,1.749697390178630485e+01
7.947320809030268265e+02,1.263696273190236752e+03,7.947320809030268265e+02
nan,1.263826250351001363e+03,nan
3.381016933716604171e+02,1.317418082498997592e+03,3.381016933716604171e+02
6.520104150656851516e+02,6.779848081108352744e+02,6.520104150656851516e+02
nan,5.281132594464967269e+02,nan
nan,1.250770201725533980e+03,nan
1.009891918950975537e+03,3.801925089051973146e+02,1.009891918950975537e+03
1.152514928175044815e+03,1.244180013064592004e+03,1.152514928175044815e+03
9.632865371949374094e+02,6.435734378937102065e+02,9.632865371949374094e+02
4.268177033132946008e+02,1.212174880725276807e+03,4.268177033132946008e+02
6.871731542513706472e+02,5.932943481680050581e+02,6.871731542513706472e+02
nan,4.450916505244865675e+02,nan
1.163835730360666503e+02,6.887068425665630684e+02,1.163835730360666503e+02
5.536483466614786266e+02,1.258624371827104369e+02,5.536483466614786266e+02
nan,6.293863077702892497e+02,nan
nan,7.101281530758617464e+02,nan
7.267441540068018639e+02,9.182272111332781606e+02,7.267441540068018639e+02
nan,7.104298682588273550e+02,nan
9.026045573890284004e+02,1.208128435751565803e+03,9.026045573890284004e+02
7.027465440277755988e+02,3.302345003759864994e+01,7.027465440277755988e+02
3.673401449886939645e+02,1.221063799274897519e+03,3.673401449886939645e+02
8.735589672271529480e+02,1.267542194720938141e+03,8.735589672271529480e+02
9.998187543365615966e+02,7.791487511001209896e+02,9.998187543365615966e+02
6.683096099591675738e+02,1.248601032628077974e+03,6.683096099591675738e+02
1.213769237714431029e+02,9.415197044021757620e+02,1.213769237714431029e+02
1.062352922493952292e+03,3.060058855006980139e+02,1.062352922493952292e+03
5.611568887140547304e+02,1.265507260978113663e+03,5.611568887140547304e+02
7.506057453781370441e+02,nan,7.506057453781370441e+02
3.259046563110206307e+02,1.170237573811454240e+03,3.259046563110206307e+02
1.127610681018850073e+03,nan,1.127610681018850073e+03
nan,1.177436197044869914e+03,nan
1.146767071663982051e+03,nan,1.146767071663982051e+03
1.125287651074994073e+03,1.307622948800140875e+03,1.125287651074994073e+03
1.131667581766296280e+03,6.693972165117936584e+02,1.131667581766296280e+03
6.683403898105977987e+02,3.847876813613220293e+01,6.683403898105977987e+02
3.094718000121171144e+02,8.657456025901510657e+02,3.094718000121171144e+02
2.796080200975516163e+02,nan,2.796080200975516163e+02
nan,nan,nan
1.839582286335132721e+01,1.007215081482035202e+03,1.839582286335132721e+01
4.814109279652529949e+02,9.328749489652705051e+01,4.814109279652529949e+02
1.182484479378922515e+02,1.240972110443620295e+03,1.182484479378922515e+02
5.196267969163097860e+02,nan,5.196267969163097860e+02
8.537494041503496192e+02,1.015274369483985538e+03,8.537494041503496192e+02
nan,nan,nan
1.111449223949561883e+03,1.222625992371207758e+03,1.111449223949561883e+03
nan,nan,nan
4.320693166433807164e+02,2.689312180036637301e+02,4.320693166433807164e+02
1.598383557702187545e+02,4.880694904597839923e+01,1.598383557702187545e+02
1.131285573952223103e+03,1.205405818549866581e+03,1.131285573952223103e+03
nan,1.230582534684240272e+03,nan
nan,1.210987860651423716e+03,nan
8.431451688581986446e+02,nan,8.431451688581986446e+02
1.154839200899224807e+03,nan,1.154839200899224807e+03
nan,1.131271886804493761e+03,nan
nan,6.477320615038772758e+02,nan
3.179190135973719862e+02,1.380577649203094097e+02,3.179190135973719862e+02
1.016504305330695388e+02,5.264453318385827743e+02,1.016504305330695388e+02
nan,nan,nan
nan,nan,nan
7.892259936776598579e+02,5.276567661791636965e+02,7.892259936776598579e+02
1.819695585880951967e+02,nan,1.819695585880951967e+02
nan,1.315638805745936679e+03,nan
nan,1.303769383183305990e+03,nan
1.047324281799847768e+03,3.083722389062953653e+02,1.047324281799847768e+03
1.085840898564019426e+03,1.235755106718276693e+03,1.085840898564019426e+03
3.240192942811469266e+02,5.454461145989487250e+02,3.240192942811469266e+02
nan,1.173491342459316456e+03,nan
nan,9.475928607567551580e+02,nan
1.068852272243895413e+03,1.074509290936437310e+03,1.068852272243895413e+03
9.015323426664076578e+01,nan,9.015323426664076578e+01
2.276969482482666081e+02,nan,2.276969482482666081e+02
nan,nan,nan
2.927285548730878872e+00,nan,2.927285548730878872e+00
2.203589024798129685e+02,1.365455976019575246e+01,2.203589024798129685e+02
5.038622713965560251e+01,3.373674981463077529e+02,5.038622713965560251e+01
9.151117175589527051e+02,1.274049920423816502e+03,9.151117175589527051e+02
9.913641208480870546e+02,1.296989426394002294e+02,9.913641208480870546e+02
3.321640542774764526e+02,nan,3.321640542774764526e+02
nan,6.220327980642340435e+02,nan
nan,nan,nan
nan,1.247518599629212531e+03,nan
nan,1.274561068029129274e+01,nan
1.032998376712463369e+03,nan,1.032998376712463369e+03
4.048124825108061486e+00,9.334711753875296836e+02,4.048124825108061486e+00
nan,nan,nan
2.132304041158611199e+02,nan,2.132304041158611199e+02
1.127976905957920053e+03,1.204034416810295625e+02,1.127976905957920053e+03
nan,1.215165417200855927e+03,nan
1.661336732864583610e+01,1.025093897700257003e+03,1.661336732864583610e+01
nan,9.693290318151950942e+02,nan
9.848981741687314297e+02,1.190405651743682256e+03,9.848981741687314297e+02
1.055405458349280480e+03,1.056195891456040044e+03,1.055405458349280480e+03
nan,1.178286455428657518e+03,nan
8.955184688386348171e+02,1.264489046126560424e+03,8.955184688386348171e+02
nan,nan,nan
1.145830582790549670e+03,1.010640770842116353e+03,1.145830582790549670e+03
nan,1.188548674450375529e+03,nan
9.281506426760010982e+02,nan,9.281506426760010982e+02
7.067490694903015083e+02,1.211085102153661637e+03,7.067490694903015083e+02
nan,1.253418359104187630e+03,nan
nan,2.162510010286041506e+00,nan
6.448772902663440618e+02,4.663086163987418331e+01,6.448772902663440618e+02
6.531058641631236696e+02,1.426678377325621341e+02,6.531058641631236696e+02
nan,1.223714751667927203e+03,nan
5.084141907612115574e+01,5.072379713405797474e+02,5.084141907612115574e+01
1.508015997735006977e+02,nan,1.508015997735006977e+02
nan,7.598958829621665245e+01,nan
nan,1.250717841616479518e+03,nan
5.382017904326814914e+02,1.748328994111971042e+02,5.382017904326814914e+02
1.051476313220649445e+03,nan,1.051476313220649445e+03
nan,1.079925281478771240e+03,nan
1.100765044931132252e+03,nan,1.100765044931132252e+03
8.214322863430298867e+02,9.252752616450507048e+02,8.214322863430298867e+02
9.908575361399391568e+02,7.817332945523958188e-02,9.908575361399391568e+02
4.692697827732833957e+02,5.803335688395800389e+02,4.692697827732833957e+02
nan,nan,nan
nan,8.984331966199374619e+02,nan
1.026687470823394960e+03,nan,1.026687470823394960e+03
7.095570429727017654e+02,1.114769203799242177e+03,7.095570429727017654e+02
1.022736353556827908e+03,nan,1.022736353556827908e+03
5.142431186873110391e+02,nan,5.142431186873110391e+02
1.881870364770826427e+02,1.799515225023931180e+02,1.881870364770826427e+02
1.163757042002798926e+03,4.377962017703339370e+01,1.163757042002798926e+03
1.366297350052889215e+01,3.926977999821893945e+02,1.366297350052889215e+01
7.173692624598231760e+01,1.196380079218859237e+03,7.173692624598231760e+01
nan,nan,nan
1.465232869938254225e+02,1.147973004947560185e+03,1.465232869938254225e+02
nan,4.151112303469930112e+02,nan
nan,1.293695100820376638e+03,nan
1.037172879070565159e+03,1.240384924459122658e+03,1.037172879070565159e+03
1.030177619496730813e+03,nan,1.030177619496730813e+03
nan,3.414218979369867384e+02,nan
7.088236996590126182e+01,3.722237484424307468e+02,7.088236996590126182e+01
6.522358719522037518e+02,1.320014967793175856e+03,6.522358719522037518e+02
nan,1.116789997862299288e+03,nan
2.413099097437492446e+02,nan,2.413099097437492446e+02
1.040739512642653608e+03,nan,1.040739512642653608e+03
nan,1.250033524147511343e-01,nan
9.334393605038940223e+00,1.267165069373658753e+03,9.334393605038940223e+00
8.416935579000394227e+02,1.001591852313569916e+03,8.416935579000394227e+02
nan,1.259919539465369326e+03,nan
5.445102662484247276e+02,6.399896998665462888e+02,5.445102662484247276e+02
nan,8.606916039166071641e+02,nan
5.747759426540801542e+01,1.287759845238593698e+03,5.747759426540801542e+01
nan,nan,nan
6.385403503560198715e+02,1.255265384328780783e+03,6.385403503560198715e+02
6.721177927664208482e+02,7.477180178847521574e+02,6.721177927664208482e+02
9.027771742635575265e+02,1.269487743746302613e+03,9.027771742635575265e+02
5.108827412752109467e+02,nan,5.108827412752109467e+02
5.555237365533450884e+02,3.432000681146145098e+02,5.555237365533450884e+02
4.543108635305709413e+02,1.028862337007733913e+03,4.543108635305709413e+02
1.049526792249200298e+03,1.281908401158558490e+03,1.049526792249200298e+03
nan,nan,nan
nan,nan,nan
4.979713841750542542e+02,1.198068397746130586e+03,4.979713841750542542e+02
6.238355770561378222e+02,3.569237256353960674e+02,6.238355770561378222e+02
nan,3.397394120216563351e+01,nan
nan,1.237859565239728227e+03,nan
6.164535021597860123e+02,1.090240747082600137e+03,6.164535021597860123e+02
1.159275417973128242e+03,2.205680106735826485e+00,1.159275417973128242e+03
1.069284769467111573e+03,1.300722731714399742e+03,1.069284769467111573e+03
nan,5.197273733182311162e+02,nan
1.031592702726716880e+03,1.300869817518721220e+03,1.031592702726716880e+03
1.042397944717409018e+03,1.273974156192664850e+03,1.042397944717409018e+03
2.841012649584199607e+02,1.276097241252318781e+01,2.841012649584199607e+02
6.751139436195531971e+02,2.652177174133921653e+02,6.751139436195531971e+02
7.355934396889160780e+02,8.807429002218061669e+02,7.355934396889160780e+02
1.158491236105444386e+03,1.190962753560279680e+03,1.158491236105444386e+03
8.525743033870959380e+02,1.240087623560920065e+03,8.525743033870959380e+02
1.095908862028680915e+03,nan,1.095908862028680915e+03
5.150916030298084252e+02,nan,5.150916030298084252e+02
nan,8.007421378573553739e+00,nan
nan,nan,nan
3.989883075231435896e+02,2.649139653995280241e+02,3.989883075231435896e+02
2.351073493357558846e+02,nan,2.351073493357558846e+02
9.815026037389419571e+02,1.249326118116077396e+03,9.815026037389419571e+02
nan,7.102631639433534474e+02,nan
nan,3.777967129603488274e+02,nan
1.140007103194747060e+03,1.211331008776975523e+03,1.140007103194747060e+03
1.124901532645146062e+03,nan,1.124901532645146062e+03
1.059958532919580421e+03,3.826008733732998053e+02,1.059958532919580421e+03
1.020759851184451122e+03,nan,1.020759851184451122e+03
7.218521623714732414e+02,8.650738895982224221e+02,7.218521623714732414e+02
nan,8.929858371210633550e+02,nan
1.119784646928967959e+03,9.888565092823173472e+02,1.119784646928967959e+03
1.151942923884759693e+03,7.637227047812012870e+02,1.151942923884759693e+03
5.511972361847347202e+01,1.314251973091977106e+03,5.511972361847347202e+01
2.559893372050777316e+02,1.276726848731252176e+03,2.559893372050777316e+02
1.047182677361739024e+03,1.294407657524430306e+03,1.047182677361739024e+03
1.068049697495989676e+03,1.225806740844595879e+03,1.068049697495989676e+03
3.904551399384693013e+02,1.261189779278287915e+03,3.904551399384693013e+02
4.854779652090001036e+02,1.246216178992361620e+03,4.854779652090001036e+02
7.487547317742242967e+02,5.995084367067107678e+02,7.487547317742242967e+02
1.159004968149656179e+03,nan,1.159004968149656179e+03
nan,2.580414244944340680e+02,nan
5.482858388673924992e+02,6.688211033751537116e+02,5.482858388673924992e+02
9.103857181758030492e-01,nan,9.103857181758030492e-01
nan,nan,nan
7.976155843783710679e+02,1.210197178180573701e+03,7.976155843783710679e+02
1.424337190779235698e+02,nan,1.424337190779235698e+02
9.335832777245418583e+02,nan,9.335832777245418583e+02
1.559993988315428624e+02,1.071567416969644000e+03,1.559993988315428624e+02
nan,1.260399414961236971e+03,nan
nan,3.262230326568775354e+02,nan
7.161495856157972639e+02,1.248882551127289616e+03,7.161495856157972639e+02
1.120881585616633402e+03,5.989184412412233769e+02,1.120881585616633402e+03
nan,nan,nan
6.583143855898065340e+02,nan,6.583143855898065340e+02
5.201750489592971007e+02,7.703237002960486279e+01,5.201750489592971007e+02
2.853158879636338270e+02,nan,2.853158879636338270e+02
7.598221121510944158e+02,nan,7.598221121510944158e+02
9.070758979855562529e+02,9.150335114334984610e+02,9.070758979855562529e+02
6.857462618300038457e+02,2.130936120736155317e+02,6.857462618300038457e+02
1.099215012319654079e+03,9.607598619606596912e+01,1.099215012319654079e+03
8.745908142001238730e+02,7.112901401854419419e+02,8.745908142001238730e+02
8.161454588662309106e-01,1.204201133217819006e+03,8.161454588662309106e-01
4.116609710277510885e+02,2.546143836160285900e+01,4.116609710277510885e+02
1.102643606730370493e+03,1.188835872490944666e+03,1.102643606730370493e+03
8.079032813671367421e+02,3.338811645209489143e+01,8.079032813671367421e+02
1.495541258538651164e+00,2.049013072206616926e+02,1.495541258538651164e+00
1.016533782980347496e+03,1.289767904554638335e+03,1.016533782980347496e+03
nan,nan,nan
1.077584881219473573e+03,1.210830891147483499e+03,1.077584881219473573e+03
2.045818716781013791e-01,nan,2.045818716781013791e-01
4.258127500201343310e+02,nan,4.258127500201343310e+02
7.433573214637932551e+02,3.220908890662188924e+02,7.433573214637932551e+02
1.117443345355331985e+01,9.016361009079255382e+02,1.117443345355331985e+01
1.058215065621159283e+02,nan,1.058215065621159283e+02
nan,4.713075261539834173e+02,nan
8.602717190005068915e+01,8.242970222234993116e+02,8.602717190005068915e+01
5.537739721314665076e-01,1.206702675402318391e+03,5.537739721314665076e-01
1.088371893054804787e+03,6.630678355171280600e+02,1.088371893054804787e+03
nan,2.115678110274026267e+02,nan
nan,8.570150116249978964e+02,nan
1.152648647814575270e+03,5.242175095221444963e+02,1.152648647814575270e+03
8.814484456239597421e+01,nan,8.814484456239597421e+01
nan,1.288555822191032348e+03,nan
3.759629853606571714e+02,1.289668767320268444e+03,3.759629853606571714e+02
nan,1.230320733239780793e+03,nan
2.079550544017895390e+02,1.030064545889237706e+03,2.079550544017895390e+02
3.179251546327956248e+02,nan,3.179251546327956248e+02
1.063061533958103837e+03,8.607171850894029603e+02,1.063061533958103837e+03
nan,1.450407943452728432e+01,nan
nan,1.253667027720076703e+03,nan
9.081623046084969246e+02,5.508086024553683728e+02,9.081623046084969246e+02
nan,nan,nan
nan,7.555577659447353653e+02,nan
nan,9.241794216623102329e+02,nan
nan,6.445875059498166593e+01,nan
nan,9.082922877985208743e+02,nan
1.093519917632844226e+03,1.252728600282003072e+03,1.093519917632844226e+03
3.487495966156070608e+02,nan,3.487495966156070608e+02
nan,nan,nan
1.093415980506856840e+03,nan,1.093415980506856840e+03
nan,6.248727080765169148e+02,nan
nan,2.504738395196732199e+02,nan
3.288284734190496010e+02,nan,3.288284734190496010e+02
6.899783790583137488e+01,nan,6.899783790583137488e+01
nan,1.104085470602022497e+03,nan
1.119797926159024655e+03,8.584856199834833888e+02,1.119797926159024655e+03
5.858159558053303044e+02,1.930891705216059790e+02,5.858159558053303044e+02
1.350689916355349851e-01,nan,1.350689916355349851e-01
nan,nan,nan
2.334048968766211374e+02,nan,2.334048968766211374e+02
9.192303181880066631e+02,1.260849577874573015e+03,9.192303181880066631e+02
2.697167315082191408e+02,1.781034975631766883e+02,2.697167315082191408e+02
1.079967535069317137e+03,1.260037168399755956e+02,1.079967535069317137e+03
nan,nan,nan
5.563412903115931840e+01,1.266775210727017111e+03,5.563412903115931840e+01
8.087829709768473094e+02,1.270587565217554584e+03,8.087829709768473094e+02
1.048142699804087442e+03,9.771225777788671394e+02,1.048142699804087442e+03
nan,nan,nan
1.048053210493101233e+03,1.286583538658957877e+03,1.048053210493101233e+03
nan,1.881070707173965957e+02,nan
1.043802322041256048e+02,1.047331532763631003e+03,1.043802322041256048e+02
1.123712376613271317e+03,1.811013208439112532e+01,1.123712376613271317e+03
1.158190295431767936e+03,3.077314750292905501e+02,1.158190295431767936e+03
nan,1.030410110490765192e+03,nan
nan,nan,nan
1.125273896127770513e+03,1.034879526302709110e+02,1.125273896127770513e+03
1.104820817771530756e+03,2.415757657325912078e+01,1.104820817771530756e+03
nan,nan,nan
nan,1.259034052034537808e+03,nan
1.026153846882755715e+03,1.184193387088671670e+03,1.026153846882755715e+03
nan,1.017058037965391122e+03,nan
4.483256333471424568e+02,1.257214144719107026e+03,4.483256333471424568e+02
5.697839741394136581e+01,nan,5.697839741394136581e+01
1.109616761826257516e+03,nan,1.109616761826257516e+03
5.490461332791620634e+02,1.259948138092340741e+01,5.490461332791620634e+02
nan,nan,nan
7.033069773504005298e+02,1.293155553704516706e+03,7.033069773504005298e+02
9.040130112605336308e+02,1.127095975352049209e+03,9.040130112605336308e+02
2.813105139560301495e+02,nan,2.813105139560301495e+02
2.487874438180971310e+02,2.035688613840702601e+02,2.487874438180971310e+02
7.047612048918504115e+02,8.619569060170290413e+02,7.047612048918504115e+02
1.064054125297324617e+03,6.866078109505286875e+02,1.064054125297324617e+03
nan,9.162880592116221123e+01,nan
nan,1.232073637238368747e+03,nan
nan,1.013796877513002983e+03,nan
nan,nan,nan
1.383779860124163861e+02,nan,1.383779860124163861e+02
4.732686842228395108e+02,5.758839832274053379e+02,4.732686842228395108e+02
nan,7.025445215465922502e+02,nan
9.805115306573895850e+01,1.152077856380103185e+03,9.805115306573895850e+01
1.048617537768010607e+03,1.039464849195517900e+03,1.048617537768010607e+03
nan,6.403643773135790980e+02,nan
9.961002603772037673e+02,2.425690418268973190e+02,9.961002603772037673e+02
5.701159199009546228e+02,6.557298118839023573e+02,5.701159199009546228e+02
nan,1.195145196588211093e+03,nan
6.494093195883438057e+02,1.943198065338765446e+01,6.494093195883438057e+02
9.693319673953895972e+02,nan,9.693319673953895972e+02
1.114699395616483571e+03,1.265213260934965547e+03,1.114699395616483571e+03
7.587775988557455094e+02,1.309320349383713165e+02,7.587775988557455094e+02
7.418806038011553028e+00,2.379747666823277541e-01,7.418806038011553028e+00
6.422121976523185367e+02,nan,6.422121976523185367e+02
6.546756848673009017e+02,1.095109827662808584e+03,6.546756848673009017e+02
nan,nan,nan
nan,8.574923951449860624e+02,nan
nan,nan,nan
1.124977497464670478e+03,nan,1.124977497464670478e+03
1.031607731158173237e+03,2.309332693433243548e+02,1.031607731158173237e+03
2.949068704636614484e+02,nan,2.949068704636614484e+02
3.449295192626777862e-01,1.271634071945663891e+03,3.449295192626777862e-01
1.089363263024788466e+03,1.215547122440152634e+03,1.089363263024788466e+03
nan,8.159185105011601991e+00,nan
nan,2.852523136562058426e+02,nan
7.972402566390962875e+02,nan,7.972402566390962875e+02
6.566259464322032500e+02,nan,6.566259464322032500e+02
2.714081761018610450e+02,8.407574646882835623e+01,2.714081761018610450e+02
nan,1.239350602353620616e+03,nan
5.966964760568137081e+02,nan,5.966964760568137081e+02
8.020827845810015333e+01,1.276025305744768957e+03,8.020827845810015333e+01
nan,2.246359503041080643e+02,nan
1.107251880886014760e+03,nan,1.107251880886014760e+03
1.190133535910217688e+02,4.131748613400404793e+02,1.190133535910217688e+02
nan,nan,nan
8.542138227560324140e+02,4.006003064139603111e+02,8.542138227560324140e+02
nan,3.565206535018164686e+02,nan
nan,1.169656311231104610e+03,nan
nan,1.084301725752161701e+03,nan
nan,1.176877177207765953e+03,nan
nan,nan,nan
1.137763410878931381e+03,1.254980794594092913e+03,1.137763410878931381e+03
nan,nan,nan
nan,nan,nan
1.028921204462878677e+03,1.148445100962372862e+03,1.028921204462878677e+03
1.018180713650844950e+03,1.006363695515441691e+03,1.018180713650844950e+03
nan,nan,nan
1.126227787999928751e+03,nan,1.126227787999928751e+03
nan,nan,nan
3.073642283738961396e+02,2.789700245490111001e+02,3.073642283738961396e+02
nan,1.709549038684476727e+02,nan
nan,2.613340641799951527e+02,nan
1.096444072802006986e+03,4.895062784616285398e+02,1.096444072802006986e+03
1.054476722270378104e+03,nan,1.054476722270378104e+03
2.750563715488735852e+02,2.163158055402318496e+02,2.750563715488735852e+02
4.584161406290593277e+01,1.255202657321967081e+03,4.584161406290593277e+01
1.603341773083250246e+02,nan,1.603341773083250246e+02
nan,2.681550809345449125e+02,nan
3.512423625276369421e+00,1.120328950671872690e+03,3.512423625276369421e+00
1.162026440181679391e+03,1.199184489426685332e+03,1.162026440181679391e+03
nan,1.008742944468754104e+02,nan
2.047953255990380512e+02,5.301622213587510259e+02,2.047953255990380512e+02
nan,6.073758930556956557e+02,nan
nan,nan,nan
1.013815728218187132e+03,8.032758821954303130e+00,1.013815728218187132e+03
nan,1.183893867633585160e+03,nan
9.352237067369181887e+02,nan,9.352237067369181887e+02
4.888873858546691054e+02,9.638306199085371873e+02,4.888873858546691054e+02
nan,nan,nan
1.081865319377828882e+02,3.277040202801777014e+02,1.081865319377828882e+02
1.322920404007572870e+01,2.764361651720037116e+00,1.322920404007572870e+01
nan,5.899558481162101771e+02,nan
2.027118875276198651e+02,1.291407377291781813e+03,2.027118875276198651e+02
nan,9.040385286361168937e+02,nan
6.470848247585809077e+01,1.021220846293819022e+03,6.470848247585809077e+01
6.372906933454170257e+02,1.215713475544834637e+03,6.372906933454170257e+02
1.079490860090312026e+03,1.252661577002906142e+03,1.079490860090312026e+03
9.252162123212232245e+02,7.137183894736762113e+02,9.252162123212232245e+02
nan,nan,nan
1.060123996705422996e+03,3.229957153594796182e+00,1.060123996705422996e+03
7.973847886492267207e+02,8.523646956168538509e+02,7.973847886492267207e+02
1.140929796778651507e+03,nan,1.140929796778651507e+03
nan,1.094247934107600031e+02,nan
3.078674060908173260e+02,7.644000922315854041e+01,3.078674060908173260e+02
nan,1.220086423259185267e+03,nan
4.984736942739762071e+02,3.136474947022846891e+02,4.984736942739762071e+02
1.102830656851379217e+03,nan,1.102830656851379217e+03
6.311372391869069816e+02,nan,6.311372391869069816e+02
nan,nan,nan
nan,nan,nan
2.246827560129291896e+02,1.219245278333925853e+03,2.246827560129291896e+02
8.132263115003950134e+02,nan,8.132263115003950134e+02
9.186088866422840056e+02,nan,9.186088866422840056e+02
3.342571184209054991e+01,1.160563351531091030e+02,3.342571184209054991e+01
3.807414885421256940e+02,1.251628538583468981e+03,3.807414885421256940e+02
1.027639427387529167e+03,nan,1.027639427387529167e+03
9.734724362800807285e+01,1.129912308255025437e+03,9.734724362800807285e+01
3.488108818322301659e+02,1.214119095585048854e+03,3.488108818322301659e+02
2.419032343113710795e+02,5.032661597743730226e+02,2.419032343113710795e+02
